Update Date and Time (ISO),Update Duration (ms),Reading Date and Time (ISO),Air pressure (mb),Air temperature (C),Sea temperature (C),Tide height (m),Visibility (nm),Wind direction (deg),Wind gust speed (kn),Wind speed (kn)
2007-08-18T13:51:35,172,2007-08-18T13:40:00,1009.00,16.70,18.40,4.00,3.00,191.00,28.20,23.30
2007-08-18T13:52:35,187,2007-08-18T13:45:00,1009.00,16.60,18.40,4.00,3.00,184.00,23.90,20.20
2007-08-18T13:53:35,187,2007-08-18T13:45:00,1009.00,16.60,18.40,4.00,3.00,184.00,23.90,20.20
2007-08-18T13:54:35,187,2007-08-18T13:45:00,1009.00,16.60,18.40,4.00,3.00,184.00,23.90,20.20
2007-08-18T13:55:35,187,2007-08-18T13:45:00,1009.00,16.60,18.40,4.00,3.00,184.00,23.90,20.20
2007-08-18T13:56:35,171,2007-08-18T13:45:00,1009.00,16.60,18.40,4.00,3.00,184.00,23.90,20.20
2007-08-18T13:57:35,187,2007-08-18T13:50:00,1009.00,16.40,18.40,4.10,10.00,187.00,26.40,21.00
2007-08-18T13:58:35,172,2007-08-18T13:50:00,1009.00,16.40,18.40,4.10,10.00,187.00,26.40,21.00
2007-08-18T13:59:35,172,2007-08-18T13:50:00,1009.00,16.40,18.40,4.10,10.00,187.00,26.40,21.00
2007-08-18T14:00:35,188,2007-08-18T13:50:00,1009.00,16.40,18.40,4.10,10.00,187.00,26.40,21.00
2007-08-18T14:01:35,172,2007-08-18T13:50:00,1009.00,16.40,18.40,4.10,10.00,187.00,26.40,21.00
2007-08-18T14:02:35,188,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:03:35,219,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:04:35,172,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:05:35,187,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:06:35,172,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:07:35,172,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:08:35,187,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:09:35,187,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:10:35,188,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:11:35,172,2007-08-18T14:00:00,1009.00,16.80,18.40,4.20,3.00,184.00,25.90,21.70
2007-08-18T14:12:35,188,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:13:35,188,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:14:35,172,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:15:35,172,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:16:35,188,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:17:35,187,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:18:35,187,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:19:35,187,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:20:35,187,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:21:35,187,2007-08-18T14:10:00,1009.00,16.50,18.40,4.30,2.00,183.00,27.50,20.80
2007-08-18T14:22:35,187,2007-08-18T14:15:00,1009.00,16.50,18.40,4.30,1.00,185.00,21.50,17.60
2007-08-18T14:23:35,188,2007-08-18T14:15:00,1009.00,16.50,18.40,4.30,1.00,185.00,21.50,17.60
2007-08-18T14:24:35,172,2007-08-18T14:15:00,1009.00,16.50,18.40,4.30,1.00,185.00,21.50,17.60
2007-08-18T14:25:35,188,2007-08-18T14:15:00,1009.00,16.50,18.40,4.30,1.00,185.00,21.50,17.60
2007-08-18T14:26:35,188,2007-08-18T14:15:00,1009.00,16.50,18.40,4.30,1.00,185.00,21.50,17.60
2007-08-18T14:27:35,188,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:28:35,188,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:29:35,187,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:30:35,187,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:31:35,187,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:32:35,187,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:33:35,187,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:34:35,203,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:35:35,188,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:36:35,188,2007-08-18T14:25:00,1008.00,16.30,18.40,4.40,2.00,184.00,25.10,20.10
2007-08-18T14:37:35,188,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:38:35,203,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:39:35,188,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:40:35,172,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:41:35,250,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:42:35,187,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:43:35,187,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:44:35,172,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:45:35,187,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:46:35,187,2007-08-18T14:35:00,1008.00,16.40,18.40,4.50,2.00,186.00,23.30,19.20
2007-08-18T14:47:35,187,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:48:35,204,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:49:35,188,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:50:35,172,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:51:35,188,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:52:35,188,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:53:35,188,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:54:35,187,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:55:35,187,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:56:35,187,2007-08-18T14:45:00,1008.00,16.00,18.40,4.50,1.00,189.00,26.30,19.80
2007-08-18T14:57:35,187,2007-08-18T14:50:00,1008.00,16.20,18.50,4.50,2.00,191.00,30.10,22.30
2007-08-18T14:58:35,187,2007-08-18T14:50:00,1008.00,16.20,18.50,4.50,2.00,191.00,30.10,22.30
2007-08-18T14:59:35,203,2007-08-18T14:50:00,1008.00,16.20,18.50,4.50,2.00,191.00,30.10,22.30
2007-08-18T15:00:36,172,2007-08-18T14:50:00,1008.00,16.20,18.50,4.50,2.00,191.00,30.10,22.30
2007-08-18T15:01:36,188,2007-08-18T14:50:00,1008.00,16.20,18.50,4.50,2.00,191.00,30.10,22.30
2007-08-18T15:02:36,187,2007-08-18T14:55:00,1008.00,16.30,18.50,4.50,1.00,191.00,26.80,21.30
2007-08-18T15:03:36,187,2007-08-18T14:55:00,1008.00,16.30,18.50,4.50,1.00,191.00,26.80,21.30
2007-08-18T15:04:36,187,2007-08-18T14:55:00,1008.00,16.30,18.50,4.50,1.00,191.00,26.80,21.30
2007-08-18T15:05:36,187,2007-08-18T14:55:00,1008.00,16.30,18.50,4.50,1.00,191.00,26.80,21.30
2007-08-18T15:06:36,187,2007-08-18T14:55:00,1008.00,16.30,18.50,4.50,1.00,191.00,26.80,21.30
2007-08-18T15:07:36,187,2007-08-18T15:00:00,1008.00,16.30,18.50,4.50,2.00,186.00,26.60,21.20
2007-08-18T15:08:36,188,2007-08-18T15:00:00,1008.00,16.30,18.50,4.50,2.00,186.00,26.60,21.20
2007-08-18T15:09:36,188,2007-08-18T15:00:00,1008.00,16.30,18.50,4.50,2.00,186.00,26.60,21.20
2007-08-18T15:10:36,188,2007-08-18T15:00:00,1008.00,16.30,18.50,4.50,2.00,186.00,26.60,21.20
2007-08-18T15:11:36,188,2007-08-18T15:00:00,1008.00,16.30,18.50,4.50,2.00,186.00,26.60,21.20
2007-08-18T15:12:36,188,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:13:36,188,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:14:36,188,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:15:36,187,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:16:36,187,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:17:36,187,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:18:36,187,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:19:36,187,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:20:36,187,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:21:36,188,2007-08-18T15:10:00,1008.00,16.10,18.50,4.50,2.00,187.00,23.20,18.80
2007-08-18T15:22:36,188,2007-08-18T15:15:00,1008.00,16.10,18.60,4.50,3.00,187.00,27.40,21.00
2007-08-18T15:23:36,188,2007-08-18T15:15:00,1008.00,16.10,18.60,4.50,3.00,187.00,27.40,21.00
2007-08-18T15:24:36,188,2007-08-18T15:15:00,1008.00,16.10,18.60,4.50,3.00,187.00,27.40,21.00
2007-08-18T15:25:36,188,2007-08-18T15:15:00,1008.00,16.10,18.60,4.50,3.00,187.00,27.40,21.00
2007-08-18T15:26:36,188,2007-08-18T15:15:00,1008.00,16.10,18.60,4.50,3.00,187.00,27.40,21.00
2007-08-18T15:27:36,187,2007-08-18T15:25:00,1008.00,16.40,18.60,4.50,3.00,186.00,28.60,19.50
2007-08-18T15:28:36,187,2007-08-18T15:25:00,1008.00,16.40,18.60,4.50,3.00,186.00,28.60,19.50
2007-08-18T15:29:36,203,2007-08-18T15:25:00,1008.00,16.40,18.60,4.50,3.00,186.00,28.60,19.50
2007-08-18T15:30:36,187,2007-08-18T15:25:00,1008.00,16.40,18.60,4.50,3.00,186.00,28.60,19.50
2007-08-18T15:31:36,203,2007-08-18T15:25:00,1008.00,16.40,18.60,4.50,3.00,186.00,28.60,19.50
2007-08-18T15:32:36,187,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:33:36,204,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:34:36,219,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:35:36,188,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:36:36,188,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:37:36,188,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:38:36,188,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:39:36,188,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:40:36,234,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:41:36,187,2007-08-18T15:30:00,1008.00,16.40,18.60,4.50,5.00,184.00,23.90,18.50
2007-08-18T15:42:36,203,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:43:36,187,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:44:36,187,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:45:36,187,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:46:36,204,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:47:36,188,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:48:36,203,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:49:36,188,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:50:36,188,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:51:36,188,2007-08-18T15:35:00,1008.00,16.40,18.60,4.50,2.00,184.00,22.40,17.90
2007-08-18T15:52:36,187,2007-08-18T15:45:00,1007.00,16.50,18.60,4.50,20.00,181.00,22.50,18.10
2007-08-18T15:53:36,187,2007-08-18T15:45:00,1007.00,16.50,18.60,4.50,20.00,181.00,22.50,18.10
2007-08-18T15:54:36,187,2007-08-18T15:45:00,1007.00,16.50,18.60,4.50,20.00,181.00,22.50,18.10
2007-08-18T15:55:36,203,2007-08-18T15:45:00,1007.00,16.50,18.60,4.50,20.00,181.00,22.50,18.10
2007-08-18T15:56:36,203,2007-08-18T15:45:00,1007.00,16.50,18.60,4.50,20.00,181.00,22.50,18.10
2007-08-18T15:57:36,203,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T15:58:36,204,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T15:59:36,204,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T16:00:36,188,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T16:01:36,188,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T16:02:36,188,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T16:03:36,203,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T16:04:36,203,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T16:05:36,187,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T16:06:36,187,2007-08-18T15:55:00,1007.00,16.90,18.60,4.50,22.00,183.00,25.80,19.60
2007-08-18T16:07:36,203,2007-08-18T16:00:00,1007.00,17.10,18.60,4.50,18.00,191.00,28.20,22.60
2007-08-18T16:08:36,203,2007-08-18T16:00:00,1007.00,17.10,18.60,4.50,18.00,191.00,28.20,22.60
2007-08-18T16:09:36,203,2007-08-18T16:00:00,1007.00,17.10,18.60,4.50,18.00,191.00,28.20,22.60
2007-08-18T16:10:36,188,2007-08-18T16:00:00,1007.00,17.10,18.60,4.50,18.00,191.00,28.20,22.60
2007-08-18T16:11:36,188,2007-08-18T16:00:00,1007.00,17.10,18.60,4.50,18.00,191.00,28.20,22.60
2007-08-18T16:12:36,187,2007-08-18T16:05:00,1007.00,17.20,18.60,4.50,18.00,193.00,27.80,22.30
2007-08-18T16:13:36,203,2007-08-18T16:05:00,1007.00,17.20,18.60,4.50,18.00,193.00,27.80,22.30
2007-08-18T16:14:36,187,2007-08-18T16:05:00,1007.00,17.20,18.60,4.50,18.00,193.00,27.80,22.30
2007-08-18T16:15:36,187,2007-08-18T16:05:00,1007.00,17.20,18.60,4.50,18.00,193.00,27.80,22.30
2007-08-18T16:16:36,187,2007-08-18T16:05:00,1007.00,17.20,18.60,4.50,18.00,193.00,27.80,22.30
2007-08-18T16:17:36,187,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:18:36,187,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:19:36,204,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:20:36,297,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:21:36,203,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:22:36,203,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:23:36,188,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:24:36,203,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:25:36,203,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:26:36,203,2007-08-18T16:15:00,1007.00,16.70,18.60,4.50,7.00,191.00,28.10,23.90
2007-08-18T16:27:36,203,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:28:36,203,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:29:36,187,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:30:36,203,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:31:36,204,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:32:36,188,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:33:36,203,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:34:36,219,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:35:36,188,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:36:36,188,2007-08-18T16:25:00,1007.00,16.40,18.60,4.50,2.00,193.00,27.50,21.80
2007-08-18T16:37:36,203,2007-08-18T16:30:00,1007.00,16.40,18.60,4.50,1.00,192.00,23.40,19.10
2007-08-18T16:38:36,187,2007-08-18T16:30:00,1007.00,16.40,18.60,4.50,1.00,192.00,23.40,19.10
2007-08-18T16:39:36,281,2007-08-18T16:30:00,1007.00,16.40,18.60,4.50,1.00,192.00,23.40,19.10
2007-08-18T16:40:36,203,2007-08-18T16:30:00,1007.00,16.40,18.60,4.50,1.00,192.00,23.40,19.10
2007-08-18T16:41:36,203,2007-08-18T16:30:00,1007.00,16.40,18.60,4.50,1.00,192.00,23.40,19.10
2007-08-18T16:42:36,203,2007-08-18T16:35:00,1007.00,16.20,18.60,4.50,3.00,190.00,24.10,19.50
2007-08-18T16:43:36,203,2007-08-18T16:35:00,1007.00,16.20,18.60,4.50,3.00,190.00,24.10,19.50
2007-08-18T16:44:36,188,2007-08-18T16:35:00,1007.00,16.20,18.60,4.50,3.00,190.00,24.10,19.50
2007-08-18T16:45:36,203,2007-08-18T16:35:00,1007.00,16.20,18.60,4.50,3.00,190.00,24.10,19.50
2007-08-18T16:46:36,203,2007-08-18T16:35:00,1007.00,16.20,18.60,4.50,3.00,190.00,24.10,19.50
2007-08-18T16:47:36,219,2007-08-18T16:40:00,1007.00,16.30,18.60,4.50,2.00,184.00,25.30,18.60
2007-08-18T16:48:36,188,2007-08-18T16:40:00,1007.00,16.30,18.60,4.50,2.00,184.00,25.30,18.60
2007-08-18T16:49:36,188,2007-08-18T16:40:00,1007.00,16.30,18.60,4.50,2.00,184.00,25.30,18.60
2007-08-18T16:50:36,203,2007-08-18T16:40:00,1007.00,16.30,18.60,4.50,2.00,184.00,25.30,18.60
2007-08-18T16:51:36,203,2007-08-18T16:40:00,1007.00,16.30,18.60,4.50,2.00,184.00,25.30,18.60
2007-08-18T16:52:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T16:53:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T16:54:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T16:55:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T16:56:36,204,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T16:57:36,204,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T16:58:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T16:59:36,188,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T17:00:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T17:01:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T17:02:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T17:03:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T17:04:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T17:05:36,187,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T17:06:36,203,2007-08-18T16:50:00,1007.00,16.40,18.60,4.50,2.00,187.00,23.40,19.40
2007-08-18T17:07:36,203,2007-08-18T17:00:00,1007.00,16.50,18.60,4.40,12.00,188.00,22.80,19.20
2007-08-18T17:08:36,203,2007-08-18T17:00:00,1007.00,16.50,18.60,4.40,12.00,188.00,22.80,19.20
2007-08-18T17:09:36,188,2007-08-18T17:00:00,1007.00,16.50,18.60,4.40,12.00,188.00,22.80,19.20
2007-08-18T17:10:36,188,2007-08-18T17:00:00,1007.00,16.50,18.60,4.40,12.00,188.00,22.80,19.20
2007-08-18T17:11:36,188,2007-08-18T17:00:00,1007.00,16.50,18.60,4.40,12.00,188.00,22.80,19.20
2007-08-18T17:12:36,203,2007-08-18T17:05:00,1007.00,16.50,18.60,4.40,9.00,187.00,23.50,19.10
2007-08-18T17:13:36,203,2007-08-18T17:05:00,1007.00,16.50,18.60,4.40,9.00,187.00,23.50,19.10
2007-08-18T17:14:36,203,2007-08-18T17:05:00,1007.00,16.50,18.60,4.40,9.00,187.00,23.50,19.10
2007-08-18T17:15:36,187,2007-08-18T17:05:00,1007.00,16.50,18.60,4.40,9.00,187.00,23.50,19.10
2007-08-18T17:16:36,203,2007-08-18T17:05:00,1007.00,16.50,18.60,4.40,9.00,187.00,23.50,19.10
2007-08-18T17:17:36,187,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:18:36,203,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:19:36,203,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:20:36,203,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:21:36,204,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:22:36,204,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:23:36,203,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:24:36,203,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:25:36,203,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:26:36,203,2007-08-18T17:15:00,1007.00,16.80,18.60,4.40,20.00,186.00,25.90,19.40
2007-08-18T17:27:36,203,2007-08-18T17:20:00,1007.00,16.80,18.60,4.40,7.00,182.00,24.40,20.30
2007-08-18T17:28:36,203,2007-08-18T17:20:00,1007.00,16.80,18.60,4.40,7.00,182.00,24.40,20.30
2007-08-18T17:29:36,204,2007-08-18T17:20:00,1007.00,16.80,18.60,4.40,7.00,182.00,24.40,20.30
2007-08-18T17:30:36,203,2007-08-18T17:20:00,1007.00,16.80,18.60,4.40,7.00,182.00,24.40,20.30
2007-08-18T17:31:36,203,2007-08-18T17:20:00,1007.00,16.80,18.60,4.40,7.00,182.00,24.40,20.30
2007-08-18T17:32:36,203,2007-08-18T17:25:00,1007.00,16.70,18.60,4.30,10.00,184.00,22.60,19.10
2007-08-18T17:33:36,203,2007-08-18T17:25:00,1007.00,16.70,18.60,4.30,10.00,184.00,22.60,19.10
2007-08-18T17:34:36,219,2007-08-18T17:25:00,1007.00,16.70,18.60,4.30,10.00,184.00,22.60,19.10
2007-08-18T17:35:36,203,2007-08-18T17:25:00,1007.00,16.70,18.60,4.30,10.00,184.00,22.60,19.10
2007-08-18T17:36:36,203,2007-08-18T17:25:00,1007.00,16.70,18.60,4.30,10.00,184.00,22.60,19.10
2007-08-18T17:37:36,203,2007-08-18T17:30:00,1007.00,16.60,18.60,4.30,2.00,186.00,22.80,19.80
